phylogroup,unique.CDSs,num.genomes,sd,min,max
2,14577.46,117,476.402796640054,14101.0572033599,15053.8627966401
2,14604.39,118,475.663723313821,14128.7262766862,15080.0537233138
2,14635.87,119,468.619758310283,14167.2502416897,15104.4897583103
2,14667.02,120,463.930288650432,14203.0897113496,15130.9502886504
2,14703.96,121,462.717552873644,14241.2424471264,15166.6775528736
2,14741.55,122,467.634243136167,14273.9157568638,15209.1842431362
2,14772.87,123,463.290681599108,14309.5793184009,15236.1606815991
2,14797.12,124,465.940740151935,14331.1792598481,15263.0607401519
2,14824.06,125,465.422515114769,14358.6374848852,15289.4825151148
2,14851.29,126,451.038583648222,14400.2514163518,15302.3285836482
2,14885.82,127,442.488837501164,14443.3311624988,15328.3088375012
2,14912.2,128,439.753994589675,14472.4460054103,15351.9539945897
2,14953.25,129,432.056753076246,14521.1932469238,15385.3067530762
2,14982.53,130,433.475069011524,14549.0549309885,15416.0050690115
2,15003.68,131,426.650162559586,14577.0298374404,15430.3301625596
2,15031.54,132,431.449270634814,14600.0907293652,15462.9892706348
2,15062.12,133,428.595316178916,14633.5246838211,15490.7153161789
2,15092.4,134,424.990837690899,14667.4091623091,15517.3908376909
2,15122.71,135,430.729948793764,14691.9800512062,15553.4399487938
2,15145.27,136,431.786326108344,14713.4836738917,15577.0563261083
2,15173.99,137,431.045041940884,14742.9449580591,15605.0350419409
2,15201.93,138,424.495095330436,14777.4349046696,15626.4250953304
2,15230.9,139,426.949704889288,14803.9502951107,15657.8497048893
2,15269.98,140,422.682749431139,14847.2972505689,15692.6627494311
2,15294.98,141,416.159691086064,14878.8203089139,15711.1396910861
2,15320.8,142,416.151851655575,14904.6481483444,15736.9518516556
2,15347.84,143,408.729337228331,14939.1106627717,15756.5693372283
2,15384.94,144,404.036922505202,14980.9030774948,15788.9769225052
2,15409.2,145,405.669816476405,15003.5301835236,15814.8698164764
2,15435.79,146,402.274952330775,15033.5150476692,15838.0649523308
2,15469.93,147,402.288359691695,15067.6416403083,15872.2183596917
2,15497.4,148,404.805777097755,15092.5942229022,15902.2057770978
2,15527.3,149,403.944078037812,15123.3559219622,15931.2440780378
2,15560.6,150,408.876657700242,15151.7233422998,15969.4766577002
2,15585.89,151,406.911920457119,15178.9780795429,15992.8019204571
2,15608.3,152,405.833112438494,15202.4668875615,16014.1331124385
2,15639.43,153,403.514991773365,15235.9150082266,16042.9449917734
2,15664.31,154,402.901213423065,15261.4087865769,16067.2112134231
2,15687.46,155,399.321581756566,15288.1384182434,16086.7815817566
2,15705.29,156,397.765965783089,15307.5240342169,16103.0559657831
2,15734.11,157,405.182909064511,15328.9270909355,16139.2929090645
2,15762.66,158,400.461002527655,15362.1989974723,16163.1210025277
2,15789.27,159,400.00428924468,15389.2657107553,16189.2742892447
2,15816.99,160,398.708635041387,15418.2813649586,16215.6986350414
2,15838.04,161,403.087376045533,15434.9526239545,16241.1273760455
2,15860.24,162,411.222914308682,15449.0170856913,16271.4629143087
2,15891.74,163,405.871791967798,15485.8682080322,16297.6117919678
2,15917.29,164,405.575717376241,15511.7142826238,16322.8657173762
2,15948.76,165,408.65987240385,15540.1001275961,16357.4198724039
2,15970.93,166,404.745717779208,15566.1842822208,16375.6757177792
2,15997.43,167,410.174642652063,15587.2553573479,16407.6046426521
2,16018.85,168,412.963431134702,15605.8865688653,16431.8134311347
2,16040.42,169,410.880089662189,15629.5399103378,16451.3000896622
2,16062.72,170,400.184101067839,15662.5358989322,16462.9041010678
2,16090.89,171,402.252769795412,15688.6372302046,16493.1427697954
2,16116.41,172,396.161381640147,15720.2486183599,16512.5713816401
2,16134.05,173,397.112008090535,15736.9379919095,16531.1620080905
2,16157.52,174,400.702022339632,15756.8179776604,16558.2220223396
2,16178.24,175,402.934290956085,15775.3057090439,16581.1742909561
2,16201.82,176,396.288115268463,15805.5318847315,16598.1081152685
2,16228.67,177,396.87728187525,15831.7927181248,16625.5472818752
2,16252.75,178,394.166154141508,15858.5838458585,16646.9161541415
2,16278.17,179,401.079705799284,15877.0902942007,16679.2497057993
2,16302.48,180,393.996320548886,15908.4836794511,16696.4763205489
2,16327.04,181,386.693440034424,15940.3465599656,16713.7334400344
2,16351.94,182,388.939449469368,15963.0005505306,16740.8794494694
2,16370.9,183,390.350464132534,15980.5495358675,16761.2504641325
2,16392.47,184,381.300921884937,16011.1690781151,16773.7709218849
2,16412.64,185,377.614081230341,16035.0259187697,16790.2540812303
2,16436.67,186,380.284079221167,16056.3859207788,16816.9540792212
2,16457.32,187,379.258523805053,16078.0614761949,16836.5785238051
2,16475.2,188,378.706383960616,16096.4936160394,16853.9063839606
2,16498.58,189,382.076204255886,16116.5037957441,16880.6562042559
2,16520.95,190,380.040704226122,16140.9092957739,16900.9907042261
2,16535.55,191,378.739626320583,16156.8103736794,16914.2896263206
2,16558.03,192,376.491014420522,16181.5389855795,16934.5210144205
2,16580.76,193,375.118570345673,16205.6414296543,16955.8785703457
2,16596.67,194,374.34972723755,16222.3202727624,16971.0197272375
2,16623.01,195,374.657944873141,16248.3520551269,16997.6679448731
2,16637.79,196,377.384467436892,16260.4055325631,17015.1744674369
2,16657.7,197,375.508207821632,16282.1917921784,17033.2082078216
2,16681.15,198,367.517672907018,16313.632327093,17048.667672907
2,16701.06,199,368.951854733258,16332.1081452667,17070.0118547333
2,16717.85,200,369.507025534281,16348.3429744657,17087.3570255343
2,16737.5,201,368.386366674332,16369.1136333257,17105.8863666743
2,16759.58,202,364.395228322549,16395.1847716775,17123.9752283225
2,16781.92,203,361.862010644216,16420.0579893558,17143.7820106442
2,16801.26,204,364.370402616665,16436.8895973833,17165.6304026167
2,16828.93,205,363.38727025285,16465.5427297472,17192.3172702528
2,16846.87,206,359.946787733965,16486.923212266,17206.816787734
2,16875,207,361.89587765354,16513.1041223465,17236.8958776535
2,16895.77,208,361.117985000622,16534.6520149994,17256.8879850006
2,16920.66,209,357.764643023846,16562.8953569762,17278.4246430238
2,16944.6,210,351.32016535613,16593.2798346439,17295.9201653561
2,16965.64,211,352.524159785288,16613.1158402147,17318.1641597853
2,16990.79,212,351.847628149379,16638.9423718506,17342.6376281494
2,17010.6,213,350.878407095188,16659.7215929048,17361.4784070952
2,17037.84,214,351.353938789692,16686.4860612103,17389.1939387897
2,17054.15,215,351.556262290342,16702.5937377097,17405.7062622903
2,17075.74,216,351.798944531869,16723.9410554681,17427.5389445319
2,17092.18,217,346.814111418189,16745.3658885818,17438.9941114182
2,17111.43,218,347.842419186991,16763.587580813,17459.272419187
2,17126.91,219,343.779089714969,16783.130910285,17470.689089715
2,17142.6,220,343.844250623547,16798.7557493765,17486.4442506235
2,17160.37,221,342.314718888447,16818.0552811116,17502.6847188884
2,17181.43,222,338.390404352097,16843.0395956479,17519.8204043521
2,17199.49,223,340.882736880339,16858.6072631197,17540.3727368803
2,17214.15,224,342.764382217832,16871.3856177822,17556.9143822178
2,17232.07,225,340.13536387382,16891.9346361262,17572.2053638738
2,17257.92,226,336.503371138951,16921.416628861,17594.4233711389
2,17279.98,227,341.337534893649,16938.6424651063,17621.3175348936
2,17302.17,228,335.183171843201,16966.9868281568,17637.3531718432
2,17320.61,229,331.433004184294,16989.1769958157,17652.0430041843
2,17335.2,230,333.15416396872,17002.0458360313,17668.3541639687
2,17353.85,231,329.338313512829,17024.5116864872,17683.1883135128
2,17373.13,232,332.586364723511,17040.5436352765,17705.7163647235
2,17393.46,233,330.260271405276,17063.1997285947,17723.7202714053
2,17417.05,234,326.421936001596,17090.6280639984,17743.4719360016
2,17443.93,235,326.761929677967,17117.168070322,17770.691929678
2,17460.39,236,325.672385886941,17134.7176141131,17786.0623858869
2,17480.85,237,326.319926520653,17154.5300734793,17807.1699265207
2,17500.95,238,328.664834188757,17172.2851658112,17829.6148341888
2,17519.26,239,332.838833811395,17186.4211661886,17852.0988338114
2,17540.9,240,326.457152973055,17214.4428470269,17867.3571529731
2,17561.6,241,317.032452215188,17244.5675477848,17878.6324522152
2,17577.25,242,315.270010138816,17261.9799898612,17892.5200101388
2,17591.95,243,312.780698176079,17279.1693018239,17904.7306981761
2,17609.05,244,307.853348761118,17301.1966512389,17916.9033487611
2,17626.92,245,310.065280842339,17316.8547191577,17936.9852808423
2,17639.95,246,306.732679818579,17333.2173201814,17946.6826798186
2,17659.78,247,305.663397755231,17354.1166022448,17965.4433977552
2,17678.45,248,301.474872062082,17376.9751279379,17979.9248720621
2,17700.55,249,296.108510515993,17404.441489484,17996.658510516
2,17716.34,250,293.563312738255,17422.7766872617,18009.9033127383
2,17729.68,251,290.590130318261,17439.0898696817,18020.2701303183
2,17750.66,252,289.86751484362,17460.7924851564,18040.5275148436
2,17766.49,253,290.926506565184,17475.5634934348,18057.4165065652
2,17782.76,254,290.421745575345,17492.3382544247,18073.1817455753
2,17800.07,255,285.567705181143,17514.5022948189,18085.6377051811
2,17817.95,256,290.321047473415,17527.6289525266,18108.2710474734
2,17838.51,257,287.000281385143,17551.5097186149,18125.5102813851
2,17856.52,258,287.086707065544,17569.4332929345,18143.6067070655
2,17873.91,259,281.599296049109,17592.3107039509,18155.5092960491
2,17890.83,260,284.278461258242,17606.5515387418,18175.1084612582
2,17912.78,261,285.128345369823,17627.6516546302,18197.9083453698
2,17934.63,262,279.938617189446,17654.6913828106,18214.5686171894
2,17953.27,263,284.640792770627,17668.6292072294,18237.9107927706
2,17975.83,264,278.724477655703,17697.1055223443,18254.5544776557
2,17997.57,265,277.994195673728,17719.5758043263,18275.5641956737
2,18021,266,279.305560201719,17741.6944397983,18300.3055602017
2,18040.49,267,275.023726983765,17765.4662730162,18315.5137269838
2,18056.94,268,277.462448819747,17779.4775511803,18334.4024488197
2,18073.64,269,276.624148613167,17797.0158513868,18350.2641486132
2,18093.69,270,276.034754619008,17817.655245381,18369.724754619
2,18112.63,271,280.236828234602,17832.3931717654,18392.8668282346
2,18131.69,272,274.018752399661,17857.6712476003,18405.7087523997
2,18155.81,273,273.177401752566,17882.6325982474,18428.9874017526
2,18174.75,274,274.356708566336,17900.3932914337,18449.1067085663
2,18195.55,275,270.884834264201,17924.6651657358,18466.4348342642
2,18216.65,276,260.824697310804,17955.8253026892,18477.4746973108
2,18235.01,277,262.600841428949,17972.409158571,18497.6108414289
2,18251.37,278,259.577732270912,17991.7922677291,18510.9477322709
2,18267.01,279,256.776973345361,18010.2330266546,18523.7869733454
2,18279.97,280,255.10732362215,18024.8626763779,18535.0773236222
2,18299.8,281,251.670178582761,18048.1298214172,18551.4701785828
2,18312.62,282,254.564146427702,18058.0558535723,18567.1841464277
2,18332.14,283,255.269080451087,18076.8709195489,18587.4090804511
2,18343.69,284,256.131582936931,18087.5584170631,18599.8215829369
2,18357.04,285,253.552613231983,18103.487386768,18610.592613232
2,18372.56,286,247.777079674697,18124.7829203253,18620.3370796747
2,18388.26,287,246.757215976278,18141.5027840237,18635.0172159763
2,18402.32,288,245.428418661875,18156.8915813381,18647.7484186619
2,18415.86,289,244.719795239,18171.140204761,18660.579795239
2,18430.2,290,241.440416557532,18188.7595834425,18671.6404165575
2,18442.82,291,242.937676673411,18199.8823233266,18685.7576766734
2,18463.87,292,243.402508017257,18220.4674919827,18707.2725080173
2,18478.22,293,239.79008412452,18238.4299158755,18718.0100841245
2,18493.81,294,242.383438403124,18251.4265615969,18736.1934384031
2,18506.53,295,236.323415400731,18270.2065845993,18742.8534154007
2,18525.8,296,238.113036564188,18287.6869634358,18763.9130365642
2,18542.88,297,238.886570437422,18303.9934295626,18781.7665704374
2,18556.94,298,240.065597937587,18316.8744020624,18797.0055979376
2,18576.86,299,246.35807970177,18330.5019202982,18823.2180797018
2,18593.6,300,246.479126085678,18347.1208739143,18840.0791260857
2,18606.12,301,249.848854512103,18356.2711454879,18855.9688545121
2,18621.08,302,248.185930627858,18372.8940693721,18869.2659306279
2,18634.22,303,248.211687920215,18386.0083120798,18882.4316879202
2,18645.99,304,248.264582510863,18397.7254174891,18894.2545825109
2,18661.52,305,247.447514279761,18414.0724857202,18908.9675142798
2,18677.13,306,246.988391949046,18430.141608051,18924.118391949
2,18697.81,307,247.748189812873,18450.0618101871,18945.5581898129
2,18711.11,308,250.300300245586,18460.8096997544,18961.4103002456
2,18732.1,309,250.00171716582,18482.0982828342,18982.1017171658
2,18747.81,310,247.841823742401,18499.9681762576,18995.6518237424
2,18761.98,311,245.959468616315,18516.0205313837,19007.9394686163
2,18776.65,312,245.365543628277,18531.2844563717,19022.0155436283
2,18793.07,313,242.063697059975,18551.00630294,19035.13369706
2,18812.26,314,241.519082208233,18570.7409177918,19053.7790822082
2,18825.24,315,240.357398870763,18584.8826011292,19065.5973988708
2,18839.01,316,240.878547501567,18598.1314524984,19079.8885475016
2,18851.26,317,242.870319971857,18608.3896800281,19094.1303199719
2,18867.08,318,237.216888355809,18629.8631116442,19104.2968883558
2,18883.25,319,239.168313794349,18644.0816862056,19122.4183137944
2,18895.32,320,235.693255540057,18659.6267444599,19131.0132555401
2,18912.39,321,234.157630365926,18678.2323696341,19146.5476303659
2,18931.39,322,229.245794383287,18702.1442056167,19160.6357943833
2,18947.6,323,226.371599389369,18721.2284006106,19173.9715993894
2,18966.07,324,227.484320916028,18738.585679084,19193.554320916
2,18979.72,325,225.537610471898,18754.1823895281,19205.2576104719
2,18993.77,326,225.631274025082,18768.1387259749,19219.4012740251
2,19005.35,327,222.39206325312,18782.9579367469,19227.7420632531
2,19019.92,328,220.996580256004,18798.923419744,19240.916580256
2,19028.61,329,218.771542431318,18809.8384575687,19247.3815424313
2,19046.09,330,221.471210022176,18824.6187899778,19267.5612100222
2,19063.65,331,223.348908321677,18840.3010916783,19286.9989083217
2,19079.32,332,224.630960205463,18854.6890397945,19303.9509602055
2,19091.7,333,222.588150736927,18869.1118492631,19314.2881507369
2,19105.94,334,220.540741328804,18885.3992586712,19326.4807413288
2,19121.17,335,220.617730314889,18900.5522696851,19341.7877303149
2,19133.67,336,224.032152048573,18909.6378479514,19357.7021520486
2,19147.93,337,219.014655429561,18928.9153445704,19366.9446554296
2,19162.84,338,220.89390112802,18941.946098872,19383.733901128
2,19182.36,339,222.440527518769,18959.9194724812,19404.8005275188
2,19200.81,340,218.307664232446,18982.5023357676,19419.1176642324
2,19215.94,341,208.47744445979,19007.4625555402,19424.4174444598
2,19230.14,342,206.563416045738,19023.5765839543,19436.7034160457
2,19242.34,343,205.531988711827,19036.8080112882,19447.8719887118
2,19255.19,344,204.28157904068,19050.9084209593,19459.4715790407
2,19264.98,345,204.957299322211,19060.0227006778,19469.9372993222
2,19279.16,346,198.209496352835,19080.9505036472,19477.3694963528
2,19290.87,347,195.83025297384,19095.0397470262,19486.7002529738
2,19301.38,348,195.138116329036,19106.241883671,19496.518116329
2,19316.82,349,198.980603084925,19117.8393969151,19515.8006030849
2,19327.4,350,196.553280102856,19130.8467198971,19523.9532801029
2,19337.94,351,196.939503606585,19141.0004963934,19534.8795036066
2,19351.57,352,195.428266051043,19156.141733949,19546.998266051
2,19363.72,353,191.016054114027,19172.703945886,19554.736054114
2,19379.99,354,186.531742092548,19193.4582579075,19566.5217420926
2,19392.33,355,183.872103936569,19208.4578960634,19576.2021039366
2,19405.44,356,184.513026558281,19220.9269734417,19589.9530265583
2,19423.61,357,184.070852355469,19239.5391476445,19607.6808523555
2,19438.38,358,182.462049741747,19255.9179502583,19620.8420497417
2,19454.97,359,181.319487829264,19273.6505121707,19636.2894878293
2,19466.67,360,180.908038192968,19285.761961807,19647.578038193
2,19479.73,361,177.7147217403,19302.0152782597,19657.4447217403
2,19496.29,362,173.407344047756,19322.8826559522,19669.6973440478
2,19515.33,363,168.88493811833,19346.4450618817,19684.2149381183
2,19531.05,364,170.941680349785,19360.1083196502,19701.9916803498
2,19548.61,365,165.82179158861,19382.7882084114,19714.4317915886
2,19564.33,366,166.405495672165,19397.9245043278,19730.7354956722
2,19579.5,367,161.969101679888,19417.5308983201,19741.4691016799
2,19594.77,368,156.550753702588,19438.2192462974,19751.3207537026
2,19611.25,369,156.278912476535,19454.9710875235,19767.5289124765
2,19623.44,370,160.48596149939,19462.9540385006,19783.9259614994
2,19638.71,371,157.53744432241,19481.1725556776,19796.2474443224
2,19651.83,372,157.647096933997,19494.182903066,19809.477096934
2,19663.38,373,156.351764759578,19507.0282352404,19819.7317647596
2,19680.26,374,151.038199730326,19529.2218002697,19831.2981997303
2,19691.38,375,146.969713089659,19544.4102869103,19838.3497130897
2,19705.67,376,139.076975634054,19566.5930243659,19844.7469756341
2,19721.16,377,134.857329774615,19586.3026702254,19856.0173297746
2,19731.85,378,131.43215594428,19600.4178440557,19863.2821559443
2,19742.9,379,130.299770924704,19612.6002290753,19873.1997709247
2,19756.02,380,124.577830931494,19631.4421690685,19880.5978309315
2,19769.33,381,120.698895327726,19648.6311046723,19890.0288953277
2,19783.01,382,118.042835488229,19664.9671645118,19901.0528354882
2,19799.63,383,115.296425606242,19684.3335743938,19914.9264256062
2,19812.95,384,111.43248850739,19701.5175114926,19924.3824885074
2,19827,385,107.621296379218,19719.3787036208,19934.6212963792
2,19834.88,386,106.809400713645,19728.0705992864,19941.6894007136
2,19846.27,387,100.910086490675,19745.3599135093,19947.1800864907
2,19856.98,388,100.669674849696,19756.3103251503,19957.6496748497
2,19871.84,389,100.503049855728,19771.3369501443,19972.3430498557
2,19885.05,390,99.1509791513259,19785.8990208487,19984.2009791513
2,19893.72,391,96.7771656847823,19796.9428343152,19990.4971656848
2,19905.12,392,97.1999168640788,19807.9200831359,20002.3199168641
2,19919.99,393,84.9035691864957,19835.0864308135,20004.8935691865
2,19928.92,394,83.4132562194482,19845.5067437805,20012.3332562194
2,19939.34,395,75.8034699773438,19863.5365300227,20015.1434699773
2,19946.1,396,76.2802514919607,19869.819748508,20022.380251492
2,19961.86,397,70.7026809315537,19891.1573190684,20032.5626809316
2,19974.02,398,66.6039068226512,19907.4160931773,20040.6239068227
2,19985.87,399,61.6817598237072,19924.1882401763,20047.5517598237
2,19996.7,400,53.1678303282933,19943.5321696717,20049.8678303283
2,20012.01,401,44.8045125342788,19967.2054874657,20056.8145125343
2,20025.04,402,32.1071186920762,19992.9328813079,20057.1471186921
2,20037.81,403,19.793221470029,20018.01677853,20057.60322147
2,20048,404,0,20048,20048
8,4887.95,1,107.150547824031,4780.79945217597,4995.10054782403
8,5513.37,2,182.339269472923,5331.03073052708,5695.70926947292
8,5940.06,3,220.316751771424,5719.74324822858,6160.37675177142
8,6284.78,4,265.927710234769,6018.85228976523,6550.70771023477
8,6560.75,5,281.975798624813,6278.77420137519,6842.72579862481
8,6821.05,6,291.727504477529,6529.32249552247,7112.77750447753
8,7047.65,7,310.987296339977,6736.66270366002,7358.63729633998
8,7266.69,8,311.607033510692,6955.08296648931,7578.29703351069
8,7440.69,9,305.3744743687,7135.3155256313,7746.0644743687
8,7602.55,10,306.665394430826,7295.88460556917,7909.21539443083
8,7774.84,11,307.727667874953,7467.11233212505,8082.56766787495
8,7925.64,12,278.268002494216,7647.37199750578,8203.90800249422
8,8051.98,13,266.418558063826,7785.56144193617,8318.39855806383
8,8172.33,14,274.797337812226,7897.53266218777,8447.12733781223
8,8299.28,15,276.545248274915,8022.73475172509,8575.82524827492
8,8443.95,16,231.347583833189,8212.60241616681,8675.29758383319
8,8551.53,17,210.103123068726,8341.42687693127,8761.63312306873
8,8679.7,18,188.124260460307,8491.57573953969,8867.82426046031
8,8782.48,19,151.417576338556,8631.06242366144,8933.89757633856
8,8867.09,20,133.764763746668,8733.32523625333,9000.85476374667
8,8976.12,21,79.4650396416721,8896.65496035833,9055.58503964167
8,9065,22,0,9065,9065
7,4696.22,1,94.8326095727827,4601.38739042722,4791.05260957278
7,5006.2,2,174.562888439101,4831.6371115609,5180.7628884391
7,5250.11,3,215.034688063826,5035.07531193617,5465.14468806383
7,5461.35,4,239.705179819551,5221.64482018045,5701.05517981955
7,5643.16,5,241.04468423506,5402.11531576494,5884.20468423506
7,5819.08,6,247.442583075735,5571.63741692427,6066.52258307573
7,5995.29,7,220.454456919695,5774.8355430803,6215.7444569197
7,6144.04,8,198.754501632521,5945.28549836748,6342.79450163252
7,6283.76,9,153.865487627435,6129.89451237257,6437.62548762744
7,6449,10,0,6449,6449
11,4478.69,1,124.851968508326,4353.83803149167,4603.54196850833
11,4929.94,2,147.148644697679,4782.79135530232,5077.08864469768
11,5217.74,3,167.855614963419,5049.88438503658,5385.59561496342
11,5458.05,4,175.059607453051,5282.99039254695,5633.10960745305
11,5657.42,5,148.771683251127,5508.64831674887,5806.19168325113
11,5835,6,0,5835,5835
